26019,Leon,DOG
26022,Astro,CAT
26035,Śliniak,DOG
26039,Balto,DOG
26041,Nurja,PARROT
26044,Paco,FISH
26054,Boo,FISH
26057,Balto,FISH
26057,Goofy,FISH
26057,ScoobyDoo,CAT
26079,Helmut,PARROT
26084,Fafik,DOG
26138,Buba,DOG
26138,ScoobyDoo,FISH
26142,Amber,FISH
26146,Snupppy,DOG
26152,Pimpek,DOG
26157,Pimpek,FISH
26160,Rocky,CAT
26162,Lampo,PARROT
26167,Torin,CAT
26179,Bruiser,DOG
26183,Amber,DOG
26189,Rox,PARROT
26194,Helmut,PARROT
26202,Benji,FISH
26217,Eden,DOG
26221,Łajka,FISH
26251,Boo,PARROT
26254,Fala,PARROT
26257,Boo,DOG
26257,Rex,PARROT
26257,Huckelberry,DOG
26257,Barney,DOG
26257,ScoobyDoo,PARROT
26258,Nurja,DOG
26259,Snoopy,FISH
26271,Baks,FISH
26282,Happy,CAT
26286,Soccer,CAT
26295,Soccer,DOG
26295,Soccer,PARROT
26295,Barney,DOG
26311,Koda,CAT
26312,Ares,FISH
26312,Staflik,PARROT
26319,Timon,CAT
26320,Rocky,FISH
26329,Dżok,CAT
26339,Happy,CAT
26339,Hooch,CAT
26339,Łajka,DOG
26351,Madison,PARROT
26359,Coco,PARROT
26359,Piorun,PARROT
26362,Timon,DOG
26371,Hektor,CAT
26372,Lassie,FISH
26374,Dżok,DOG
26380,Cywil,DOG
26381,Pluto,DOG
26385,Reksio,FISH
26409,Piorun,DOG
26411,Barry,DOG
26411,Huckelberry,CAT
26426,Ramzes,CAT
26426,Koda,PARROT
26427,Timon,CAT
26435,Ren,CAT
26435,Fala,FISH
26435,Balto,DOG
26438,Rox,FISH
26451,Szarik,DOG
26463,Balto,DOG
26464,Baks,FISH
26464,Reksio,FISH
26471,Snupppy,DOG
26479,Bąbel,PARROT
26488,Spagetka,FISH
26488,Beethoven,PARROT
26495,Spagetka,PARROT
26513,Eden,DOG
26513,Rox,DOG
26519,Grot,PARROT
26523,Baks,PARROT
26530,Nurja,FISH
26533,Micka,FISH
26533,Bruiser,PARROT
26533,Helmut,PARROT
26542,Cywil,DOG
26561,Snupppy,CAT
26564,Coco,PARROT
26573,Fala,FISH
26575,Snupppy,FISH
26578,Bruiser,CAT
26585,Happy,FISH
26588,Łajka,DOG
26602,Barry,CAT
26607,Toto,FISH
26612,Dżok,CAT
26618,Dżok,FISH
26636,Lampo,DOG
26656,Amor,CAT
26656,Barney,PARROT
26675,Łajka,CAT
26675,Boss,CAT
26692,Boo,CAT
26719,Goofy,PARROT
26720,ScoobyDoo,DOG
26723,Ren,FISH
26725,Buba,PARROT
26731,Bruiser,FISH
26733,Dżok,FISH
26738,Snoopy,FISH
26739,Łajka,DOG
26753,Madison,DOG
26790,Tramp,PARROT
26795,Goofy,DOG
26799,Nurja,CAT
26806,Łajka,DOG
26829,Torin,DOG
26849,Hooch,FISH
26860,Paco,FISH
26864,Pimpek,CAT
26864,Piorun,DOG
26864,Kibic,PARROT
26875,Snupppy,PARROT
26875,Soccer,CAT
26899,Hektor,FISH
26923,Astro,FISH
26948,Staflik,PARROT
26959,Snoopy,DOG
26962,Buba,DOG
26962,Hooch,DOG
26972,Snoopy,PARROT
26978,Snoopy,CAT
26980,Rocky,FISH
26980,Pankracy,DOG
27011,Szarik,CAT
27015,Atan,PARROT
27047,Natan,FISH
27047,Snoopy,DOG
27048,Piorun,PARROT
27049,Micka,FISH
27070,Goofy,DOG
27071,Helmut,CAT
27075,Balto,FISH
27078,Reksio,FISH
27101,Piorun,PARROT
27102,Eros,PARROT
27118,Amor,PARROT
27121,Paco,CAT
27139,Lassie,CAT
27141,Amor,CAT
27146,Śliniak,PARROT
27163,Koda,CAT
27175,Amor,CAT
27179,Szarik,FISH
27185,Szarik,DOG
27188,Fafik,PARROT
27199,Bąbel,DOG
27217,Eddie,PARROT
27241,Fafik,CAT
27243,Śliniak,DOG
27243,Buba,DOG
27252,Snoopy,FISH
27270,Chojrak,CAT
27273,Łajka,FISH
27301,Pankracy,PARROT
27303,Soccer,PARROT
27304,Balto,FISH
27325,Cywil,DOG
27328,Saba,CAT
27328,Snupppy,DOG
27335,Buba,FISH
27338,Snoopy,DOG
27339,Bruiser,FISH
27339,Hooch,CAT
27341,Fala,DOG
27342,Lampo,DOG
27364,Helmut,CAT
27377,Lassie,FISH
27383,ScoobyDoo,DOG
27388,Soccer,PARROT
27402,Baks,CAT
27406,Lampo,PARROT
27410,Baks,CAT
27430,Coco,CAT
27433,Rex,CAT
27459,Chojrak,FISH
27462,Boo,FISH
27470,Snupppy,CAT
27478,Zora,FISH
27479,Staflik,FISH
27480,Helmut,CAT
27484,Fala,CAT
27517,Coco,CAT
27534,Rex,CAT
27542,Bambi,FISH
27543,Atan,CAT
27553,Beethoven,PARROT
27561,Pluto,PARROT
27567,Spagetka,PARROT
27571,Goofy,CAT
27582,Tajson,FISH
27608,Zora,PARROT
27616,Spagetka,FISH
27617,Kibic,FISH
27626,Kibic,DOG
27636,Happy,FISH
27637,Buba,FISH
27660,Hektor,CAT
27660,Natan,CAT
27660,Kibic,CAT
27679,Zora,CAT
27687,Leon,CAT
27708,Amber,PARROT
27727,Rocky,PARROT
27727,Ares,CAT
27742,Koda,CAT
27751,Amor,DOG
27760,Piorun,DOG
27781,Pankracy,PARROT
27783,Hektor,PARROT
27783,RinTinTin,PARROT
27786,RinTinTin,FISH
27811,Łajka,FISH
27820,Bambi,DOG
27821,Toto,DOG
27828,Piorun,CAT
27835,Ramzes,CAT
27845,Chojrak,CAT
27852,Goofy,CAT
27864,Madison,CAT
27867,Beethoven,DOG
27868,Tajson,DOG
27868,Amor,DOG
27868,Paco,CAT
27876,Pluto,DOG
27880,Ares,DOG
27889,Amor,CAT
27893,Buba,PARROT
27898,Droopy,PARROT
27904,Amor,PARROT
27907,Benji,CAT
27908,Hektor,FISH
27917,Torin,PARROT
27927,Snupppy,CAT
27929,Fala,PARROT
27930,Grot,DOG
27936,Hektor,CAT
27948,Bruiser,DOG
27956,Fafik,DOG
27976,Koda,FISH
27992,Bruiser,FISH
27997,Benji,PARROT
28011,Leon,CAT
28016,Balto,PARROT
28033,Odie,CAT
28038,Fala,FISH
28046,Tajson,PARROT
28054,Snupppy,CAT
28058,Koda,DOG
28063,Amor,FISH
28065,Madison,FISH
28081,Toto,CAT
28081,Torin,PARROT
28083,Rox,PARROT
28084,Piorun,DOG
28095,Astro,FISH
28101,Madison,PARROT
28107,Baks,DOG
28107,Dżok,PARROT
28110,Cywil,DOG
28127,Ares,CAT
28129,Piorun,DOG
28139,Saba,FISH
28155,Leon,PARROT
28155,Barney,PARROT
28193,Natan,CAT
28193,Szarik,FISH
28198,Staflik,FISH
28205,Helmut,PARROT
28221,RinTinTin,DOG
28229,Eros,PARROT
28246,Soccer,CAT
28248,Torin,DOG
28256,Cywil,CAT
28258,Reksio,DOG
28276,Happy,CAT
28287,Rox,CAT
28288,RinTinTin,DOG
28290,Soccer,PARROT
28290,Beethoven,DOG
28296,Ramzes,CAT
28312,Spagetka,FISH
28321,Eros,DOG
28323,Fafik,PARROT
28336,Rocky,FISH
28340,Atan,CAT
28341,Rex,FISH
28345,Barry,PARROT
28351,Droopy,FISH
28352,Beethoven,PARROT
28364,Eddie,CAT
28366,Hektor,CAT
28369,Zora,FISH
28394,Dżok,FISH
28410,Lassie,PARROT
28425,Happy,DOG
28438,Benji,CAT
28438,Timon,FISH
28442,Lampo,FISH
28452,Cywil,CAT
28452,Rocky,CAT
28477,Lassie,PARROT
28478,Piorun,PARROT
28481,Helmut,PARROT
28494,Buba,DOG
28498,Rox,PARROT
28515,Happy,FISH
28524,Fala,FISH
28536,Pluto,DOG
28544,Tajson,PARROT
28548,Happy,CAT
28548,Ren,FISH
28558,Rox,PARROT
28568,Hektor,CAT
28575,Piorun,FISH
28585,Boo,CAT
28608,Grot,FISH
28618,Bruiser,PARROT
28623,Micka,CAT
28627,Amor,PARROT
28642,Eden,FISH
28645,Fafik,DOG
28655,Eden,CAT
28656,Eddie,PARROT
28657,Drops,CAT
28688,Barney,PARROT
28689,Snupppy,PARROT
28691,Amor,CAT
28692,Balto,FISH
28702,Paco,FISH
28705,Bruiser,DOG
28717,Boo,DOG
28722,Piorun,DOG
28723,Saba,FISH
28729,Tramp,DOG
28731,Amor,CAT
28735,Snoopy,FISH
28739,Cywil,FISH
28772,Eddie,PARROT
28790,ScoobyDoo,PARROT
28793,Droopy,FISH
28799,Torin,CAT
28807,Amor,DOG
28816,Lampo,PARROT
28819,Kibic,DOG
28825,Pimpek,PARROT
28833,Snoopy,DOG
28837,Pusia,FISH
28839,Hektor,DOG
28840,Goofy,PARROT
28840,Bambi,CAT
28841,Dżok,PARROT
28843,Micka,FISH
28845,Ren,DOG
28850,Buba,DOG
28856,Bruiser,PARROT
28866,Atan,DOG
28878,Staflik,FISH
28880,Saba,DOG
28884,Pluto,DOG
28889,Barry,FISH
28902,Beethoven,DOG
28909,Snoopy,CAT
28910,Helmut,FISH
28944,Tramp,FISH
28944,Soccer,CAT
28946,Benji,PARROT
28946,Droopy,DOG
28946,Ren,CAT
28958,Saba,DOG
28964,Astro,PARROT
28965,Chojrak,CAT
28968,Koda,PARROT
28968,Helmut,PARROT
28973,Coco,PARROT
28975,Pusia,FISH
28977,Balto,CAT
28985,Atan,CAT
29003,Baks,FISH
29005,Szarik,PARROT
29018,Kibic,PARROT
29021,Spagetka,DOG
29023,Tramp,DOG
29027,Boss,FISH
29030,Amor,FISH
29040,Szarik,PARROT
29044,Bruiser,CAT
29052,Staflik,DOG
29058,Koda,CAT
29068,Torin,FISH
29084,Huckelberry,CAT
29093,Lassie,DOG
29098,Amor,CAT
29105,Saba,PARROT
29111,Amor,CAT
29113,Fafik,DOG
29130,Lassie,PARROT
29157,Soccer,DOG
29179,Helmut,FISH
29180,Pluto,FISH
29180,,FISH
29180,,PARROT
29189,Rex,FISH
29230,Huckelberry,PARROT
29239,ScoobyDoo,DOG
29244,Coco,CAT
29254,Kibic,PARROT
29265,Huckelberry,CAT
29267,Piorun,PARROT
29268,Huckelberry,CAT
29273,Boss,PARROT
29302,Natan,CAT
29303,Saba,PARROT
29311,Eddie,FISH
29321,Fafik,CAT
29339,Soccer,DOG
29379,,PARROT
29382,Pusia,CAT
29386,Chojrak,PARROT
29389,Eden,FISH
29390,Beethoven,FISH
29400,Szarik,FISH
29415,Snoopy,FISH
29436,Zora,PARROT
29443,Barry,PARROT
29445,Śliniak,PARROT
29456,Paco,FISH
29466,Eden,CAT
29475,Micka,DOG
29497,Bambi,FISH
29498,Dżok,FISH
29504,Dżok,PARROT
29504,Eros,PARROT
29532,Timon,CAT
29534,Tramp,FISH
29556,Astro,CAT
29560,Balto,FISH
29564,Droopy,CAT
29564,Coco,FISH
29564,Barry,CAT
29580,Fafik,PARROT
29581,Lampo,FISH
29582,Astro,DOG
29594,Goofy,PARROT
29597,Snupppy,PARROT
29606,Tajson,FISH
29642,Spagetka,CAT
29657,Piorun,PARROT
29662,Nurja,FISH
29670,Staflik,CAT
29676,Grot,FISH
29678,Rex,FISH
29696,Cywil,CAT
29708,Fafik,FISH
29711,Cywil,PARROT
29753,Rex,FISH
29761,Eddie,FISH
29767,Piorun,CAT
29779,Timon,CAT
29782,Madison,FISH
29788,ScoobyDoo,DOG
29788,RinTinTin,FISH
29794,Spagetka,FISH
29802,Droopy,PARROT
29804,Eros,DOG
29808,ScoobyDoo,DOG
29826,ScoobyDoo,FISH
29835,Chojrak,PARROT
29863,Benji,PARROT
29875,Lassie,PARROT
29895,Pusia,FISH
29895,Rocky,DOG
29895,Huckelberry,FISH
29910,Tramp,FISH
29925,Amber,PARROT
29935,Bruiser,CAT
29945,Odie,FISH
29968,Rex,PARROT
29981,Spagetka,CAT
29983,Timon,FISH
29988,Hektor,FISH
29990,Śliniak,CAT
29994,Hektor,PARROT
30004,Torin,CAT
30006,Pusia,PARROT
30011,Spagetka,PARROT
30013,Rocky,DOG
30021,Pluto,CAT
30022,Amor,PARROT
30023,Buba,DOG
30024,Bąbel,CAT
30029,,CAT
30035,Buba,FISH
30035,Eros,CAT
30036,Helmut,PARROT
30047,Soccer,PARROT
30047,Barney,CAT
30054,Natan,DOG
30055,Torin,PARROT
30080,Amor,DOG
30091,Staflik,PARROT
30091,Nurja,FISH
30112,Torin,PARROT
30122,Amber,DOG
30122,Helmut,FISH
30123,Koda,CAT
30128,Natan,FISH
30174,Hektor,DOG
30174,Zora,CAT
30200,Amber,PARROT
30202,Barney,PARROT
30226,Bambi,FISH
30234,Szarik,CAT
30241,Staflik,CAT
30248,Zora,DOG
30267,Bruiser,CAT
30280,Snupppy,CAT
30291,Nurja,PARROT
30293,Ares,CAT
30302,Coco,FISH
30309,Reksio,CAT
30309,Boss,FISH
30310,Barry,CAT
30325,Beethoven,FISH
30338,Szarik,CAT
30343,Eden,CAT
30343,Eddie,PARROT
30352,Leon,FISH
30357,Piorun,FISH
30357,Droopy,DOG
30367,Reksio,DOG
30367,Łajka,DOG
30383,Eddie,DOG
30393,ScoobyDoo,CAT
30398,Rocky,CAT
30399,Spagetka,DOG
30408,Bruiser,CAT
30410,Eden,FISH
30418,Tajson,FISH
30435,Saba,DOG
30435,Balto,FISH
30442,Goofy,FISH
30448,Spagetka,DOG
30463,Hektor,FISH
30495,Tramp,DOG
30501,Leon,FISH
30503,Boss,CAT
30519,Goofy,DOG
30530,Staflik,FISH
30544,Staflik,DOG
30544,Snupppy,CAT
30564,Bruiser,PARROT
30600,Atan,CAT
30610,Torin,FISH
30618,Eros,PARROT
30637,Boss,DOG
30644,Eros,FISH
30646,Paco,PARROT
30653,Saba,FISH
30660,Nurja,DOG
30660,ScoobyDoo,DOG
30660,Pusia,CAT
30661,Piorun,CAT
30668,Ren,PARROT
30683,Soccer,DOG
30693,Huckelberry,CAT
30693,Coco,FISH
30702,Pusia,FISH
30702,Balto,PARROT
30720,Madison,PARROT
30727,Goofy,CAT
30730,Goofy,DOG
30741,Bąbel,CAT
30749,Pimpek,PARROT
30756,Beethoven,PARROT
30764,Zora,CAT
30772,Koda,FISH
30799,Łajka,DOG
30807,Goofy,PARROT
30810,Amber,FISH
30828,Timon,DOG
30835,Fala,FISH
30849,Bambi,DOG
30853,Nurja,DOG
30864,Łajka,CAT
30864,Astro,DOG
30869,Ares,PARROT
30870,Timon,FISH
30871,Barney,FISH
30876,Ramzes,CAT
30878,Koda,PARROT
30879,Coco,DOG
30898,Zora,CAT
30910,Micka,DOG
30951,RinTinTin,CAT
30957,Bąbel,CAT
30958,Rox,FISH
30962,Reksio,DOG
30971,Hektor,FISH
30976,Buba,DOG
30982,Beethoven,PARROT
30996,Grot,FISH
31002,Chojrak,PARROT
31006,Chojrak,CAT
31032,Atan,DOG
31061,Coco,DOG
31068,Hektor,PARROT
31069,Ramzes,CAT
31069,Amber,FISH
31083,Reksio,PARROT
31093,Amor,FISH
31094,Eros,CAT
31094,ScoobyDoo,DOG
31095,Barry,CAT
31115,Ares,FISH
31116,Ares,PARROT
31124,Balto,DOG
31132,Huckelberry,PARROT
31133,Tajson,PARROT
31144,Torin,FISH
31144,Tajson,FISH
31173,Spagetka,CAT
31178,Snupppy,FISH
31193,Koda,PARROT
31209,Lassie,CAT
31212,Drops,FISH
31212,Hooch,FISH
31218,,FISH
31232,Snupppy,DOG
31239,Buba,DOG
31239,Staflik,FISH
31247,Cywil,DOG
31258,Natan,PARROT
31261,RinTinTin,PARROT
31263,Hektor,DOG
31265,Fafik,CAT
31276,Lassie,CAT
31279,,PARROT
31288,Pimpek,DOG
31291,Benji,DOG
31291,Zora,CAT
31300,Tramp,CAT
31310,Śliniak,CAT
31327,Fala,DOG
31358,Piorun,PARROT
31358,Boss,PARROT
31360,,CAT
31363,Balto,PARROT
31384,Tramp,CAT
31385,Buba,FISH
31399,Ren,PARROT
31402,Eros,PARROT
31421,Astro,PARROT
31437,Koda,DOG
31440,Pluto,FISH
31463,Nurja,FISH
31463,Torin,FISH
31463,Odie,CAT
31502,Drops,PARROT
31534,Piorun,CAT
31540,Tajson,DOG
31580,Bąbel,FISH
31581,Zora,CAT
31586,Ares,PARROT
31592,Cywil,PARROT
31605,Barney,DOG
31606,Bruiser,DOG
31610,Hektor,DOG
31613,Atan,FISH
31614,Balto,DOG
31621,Ares,FISH
31624,Zora,DOG
31648,Chojrak,CAT
31663,Benji,PARROT
31665,Rox,PARROT
31684,RinTinTin,PARROT
31685,Rex,DOG
31685,ScoobyDoo,PARROT
31688,Soccer,DOG
31689,Rocky,PARROT
31725,Snupppy,FISH
31733,Snoopy,CAT
31735,Helmut,PARROT
31736,Pankracy,FISH
31736,Ren,PARROT
31758,Nurja,CAT
31776,Fafik,DOG
31827,Piorun,CAT
31838,Astro,DOG
31853,RinTinTin,CAT
31870,Łajka,FISH
31870,Atan,FISH
31870,Saba,PARROT
31880,Buba,DOG
31884,Kibic,DOG
31900,Grot,DOG
31901,Rox,DOG
31902,Bambi,CAT
31906,Pluto,PARROT
31921,Pluto,PARROT
31921,Balto,PARROT
31958,Eden,PARROT
31970,Amber,PARROT
31971,Bambi,PARROT
31986,Boss,PARROT
31988,Staflik,DOG
31990,Staflik,PARROT
31998,Cywil,PARROT
32001,Ares,DOG
32002,Pimpek,DOG
32002,Coco,PARROT
32002,Hektor,FISH
32002,Łajka,DOG
32002,Nurja,CAT
32002,Pankracy,CAT
32003,Barry,PARROT
32014,Piorun,FISH
32017,Fafik,DOG
32033,Droopy,DOG
32033,Hektor,CAT
32047,Ramzes,DOG
32060,Natan,CAT
32065,Toto,PARROT
32067,Ren,PARROT
32077,Helmut,DOG
32080,Bruiser,CAT
32110,Amor,CAT
32134,Atan,FISH
32139,Ren,PARROT
32155,Paco,PARROT
32156,Amor,FISH
32169,Szarik,DOG
32170,Zora,DOG
32186,Snoopy,FISH
32193,Lampo,DOG
32200,Rex,PARROT
32206,Spagetka,DOG
32224,Balto,PARROT
32224,Hektor,FISH
32230,Astro,PARROT
32240,Boss,FISH
32244,Droopy,CAT
32283,Rocky,CAT
32285,Baks,DOG
32287,Pusia,CAT
32302,Reksio,PARROT
32304,Ares,DOG
32304,Amor,DOG
32315,Torin,FISH
32330,Madison,FISH
32342,Lampo,CAT
32350,Madison,PARROT
32358,Ares,DOG
32361,Piorun,PARROT
32370,Snoopy,DOG
32371,Timon,FISH
32375,RinTinTin,FISH
32400,Timon,CAT
32403,Eden,CAT
32406,Eden,CAT
32428,Ramzes,CAT
32453,Madison,DOG
32466,Snupppy,CAT
32476,Dżok,CAT
32480,Pluto,DOG
32483,Beethoven,DOG
32484,Tramp,FISH
32487,Rocky,FISH
32490,ScoobyDoo,DOG
32491,Lassie,DOG
32494,Szarik,FISH
32499,Leon,DOG
32508,Atan,DOG
32512,Madison,CAT
32522,Rex,FISH
32539,Snupppy,PARROT
32544,Amor,DOG
32545,Micka,CAT
32547,Natan,DOG
32548,Amor,FISH
32550,RinTinTin,DOG
32557,Cywil,DOG
32560,Rox,CAT
32562,Natan,PARROT
32576,Spagetka,PARROT
32581,Lampo,DOG
32582,Toto,DOG
32583,Pluto,FISH
32606,Natan,PARROT
32608,Lassie,PARROT
32609,Kibic,FISH
32609,Happy,FISH
32612,Odie,CAT
32621,Snupppy,FISH
32626,Barney,FISH
32626,Barry,FISH
32633,Amber,PARROT
32646,Barney,DOG
32663,Hektor,CAT
32663,Ares,PARROT
32663,Eddie,CAT
32664,Balto,FISH
32664,Fafik,FISH
32675,Rocky,PARROT
32684,,FISH
32687,Piorun,DOG
32693,RinTinTin,CAT
32699,Piorun,FISH
32699,Barney,DOG
32709,Amber,FISH
32710,Amor,CAT
32711,Zora,PARROT
32721,Hooch,CAT
32724,Rocky,CAT
32728,Boo,DOG
32732,RinTinTin,FISH
32737,Grot,DOG
32744,Madison,DOG
32749,Coco,FISH
32750,Hektor,CAT
32755,Tajson,CAT
32755,Bambi,FISH
32763,Soccer,DOG
32766,RinTinTin,PARROT
32766,Leon,FISH
32769,Soccer,DOG
32776,Spagetka,CAT
32780,Boss,CAT
32786,Rex,FISH
32795,Amor,CAT
32814,Huckelberry,CAT
32816,Lassie,DOG
32830,Droopy,CAT
32830,Beethoven,CAT
32855,Paco,CAT
32863,Odie,FISH
32884,Koda,CAT
32885,Amor,FISH
32887,Buba,CAT
32887,Ramzes,DOG
32887,Piorun,CAT
32895,Bąbel,DOG
32902,Fafik,CAT
32907,Soccer,DOG
32916,Goofy,FISH
32943,Pimpek,FISH
32959,Buba,PARROT
32967,Dżok,PARROT
32970,Astro,FISH
32986,Benji,FISH
32997,Baks,CAT
33002,Droopy,FISH
33005,Bruiser,PARROT
33005,Balto,FISH
33016,Pluto,PARROT
33019,Drops,FISH
33025,Boo,DOG
33034,Buba,DOG
33034,Bruiser,DOG
33036,Bambi,DOG
33046,Kibic,PARROT
33060,Śliniak,CAT
33070,Nurja,PARROT
33073,Natan,PARROT
33090,Nurja,DOG
33097,Amor,DOG
33104,Dżok,FISH
33106,Zora,CAT
33110,Rox,DOG
33110,Droopy,CAT
33116,Pankracy,CAT
33117,Toto,CAT
33117,Barney,CAT
33117,Paco,DOG
33119,Balto,FISH
33122,RinTinTin,FISH
33123,Boss,PARROT
33127,Barry,CAT
33136,ScoobyDoo,CAT
33160,Bąbel,DOG
33183,Ren,PARROT
33191,Reksio,CAT
33194,Kibic,PARROT
33203,Bambi,PARROT
33228,Torin,CAT
33232,Timon,PARROT
33253,Grot,FISH
33264,Ares,PARROT
33266,Ramzes,FISH
33268,Toto,FISH
33270,Balto,DOG
33286,Soccer,DOG
33298,Amber,DOG
33303,ScoobyDoo,CAT
33308,Odie,PARROT
33315,Ren,FISH
33323,Madison,DOG
33331,Snoopy,DOG
33337,Bąbel,PARROT
33358,Timon,FISH
33363,Snoopy,FISH
33378,,PARROT
33378,Buba,FISH
33392,Balto,CAT
33409,Droopy,CAT
33419,Buba,PARROT
33429,Toto,PARROT
33453,Balto,CAT
33455,Pusia,DOG
33460,Tramp,DOG
33464,Boss,CAT
33479,Hektor,CAT
33491,Barney,FISH
33491,Leon,DOG
33522,Koda,CAT
33539,Pimpek,FISH
33545,Lassie,FISH
33548,Zora,DOG
33583,Koda,PARROT
33608,Odie,DOG
33609,Lassie,DOG
33613,Beethoven,DOG
33616,Barney,FISH
33644,Barney,PARROT
33649,Buba,FISH
33655,Pankracy,CAT
33658,Droopy,CAT
33674,ScoobyDoo,CAT
33681,Droopy,PARROT
33694,Amor,CAT
33695,Chojrak,PARROT
33698,Boo,PARROT
33698,Fafik,DOG
33707,Rox,CAT
33725,Rex,FISH
33730,Bąbel,DOG
33739,Astro,DOG
33747,Benji,DOG
33750,Helmut,PARROT
33769,Zora,DOG
33770,Boss,CAT
33781,Spagetka,PARROT
33788,Śliniak,FISH
33789,Lampo,FISH
33792,Pankracy,FISH
33818,Dżok,PARROT
33820,Pimpek,CAT
33825,Boss,CAT
33861,Eros,DOG
33864,Rocky,DOG
33865,Szarik,PARROT
33865,Droopy,DOG
33871,Astro,DOG
33908,Odie,FISH
33908,Piorun,CAT
33944,Spagetka,DOG
33952,Łajka,PARROT
33960,Pankracy,PARROT
33985,Piorun,CAT
33986,Hooch,FISH
34023,Pankracy,DOG
34025,Koda,CAT
34033,Torin,FISH
34043,Eden,PARROT
34060,Fala,CAT
34064,Szarik,PARROT
34071,Ren,FISH
34110,,CAT
34111,Piorun,PARROT
34119,Tramp,PARROT
34124,Lassie,PARROT
34142,Saba,CAT
34153,Boss,PARROT
34164,Balto,PARROT
34165,Eden,CAT
34166,Bruiser,DOG
34173,Madison,PARROT
34195,Amor,PARROT
34209,Balto,CAT
34216,Ren,CAT
34221,Timon,PARROT
34221,Pimpek,FISH
34228,Eros,CAT
34234,Eddie,PARROT
34254,Amber,DOG
34269,Happy,PARROT
34277,Rocky,DOG
34281,Natan,FISH
34282,Leon,FISH
34287,Torin,DOG
34300,Toto,CAT
34309,Dżok,CAT
34323,Tajson,FISH
34332,Piorun,DOG
34349,Snupppy,FISH
34383,RinTinTin,FISH
34421,Łajka,DOG
34433,Barry,PARROT
34433,Balto,CAT
34433,Snoopy,CAT
34437,Beethoven,FISH
34463,Pluto,CAT
34481,Tramp,CAT
34487,Pluto,PARROT
34494,Micka,DOG
34495,Bruiser,FISH
34499,Snoopy,CAT
34517,Zora,DOG
34519,Baks,FISH
34519,Chojrak,CAT
34548,Tajson,PARROT
34548,Helmut,DOG
34575,Piorun,FISH
34577,Eros,DOG
34578,Spagetka,CAT
34581,Leon,PARROT
34582,Paco,PARROT
34604,Fala,FISH
34605,Toto,PARROT
34608,Soccer,PARROT
34632,Atan,PARROT
34640,Bąbel,CAT
34647,Madison,FISH
34650,Eddie,CAT
34650,Pankracy,PARROT
34658,Pimpek,FISH
34679,Eden,PARROT
34689,Chojrak,CAT
34689,Lampo,PARROT
34734,Amor,DOG
34736,Staflik,DOG
34736,Koda,CAT
34743,Buba,CAT
34746,Tajson,CAT
34753,Łajka,FISH
34757,Zora,PARROT
34757,Nurja,CAT
34772,Pluto,CAT
34774,Piorun,FISH
34804,Fala,CAT
34815,Hektor,DOG
34837,Drops,DOG
34854,Buba,FISH
34854,Pimpek,DOG
34856,Kibic,FISH
34857,Goofy,DOG
34869,Eddie,PARROT
34877,Lampo,DOG
34883,Piorun,DOG
34890,ScoobyDoo,PARROT
34898,Ramzes,CAT
34927,Balto,FISH
34928,Boss,FISH
34930,Koda,CAT
34950,Helmut,PARROT
34951,Amber,PARROT
34978,Drops,CAT
35008,Śliniak,CAT
35011,Droopy,PARROT
35021,ScoobyDoo,FISH
35024,Chojrak,FISH
35031,Dżok,CAT
35038,Torin,CAT
35038,Barry,PARROT
35041,Huckelberry,DOG
35061,Piorun,DOG
35072,Lassie,PARROT
35072,Benji,DOG
35072,ScoobyDoo,CAT
35085,Baks,CAT
35105,Snupppy,DOG
35107,Śliniak,FISH
35131,Łajka,CAT
35140,Amor,FISH
35147,Snupppy,PARROT
35152,Coco,CAT
35164,Grot,PARROT
35172,Tramp,PARROT
35175,Huckelberry,DOG
35187,Natan,DOG
35187,Barry,CAT
35187,Timon,CAT
35231,Reksio,PARROT
35233,ScoobyDoo,CAT
35241,Natan,DOG
35245,Saba,CAT
35250,Soccer,FISH
35250,Helmut,CAT
35257,Balto,FISH
35257,Amor,FISH
35258,Astro,FISH
35259,Rex,FISH
35263,Beethoven,DOG
35271,Spagetka,FISH
35275,Amor,CAT
35288,Nurja,DOG
35299,Tramp,DOG
35300,Hektor,PARROT
35302,Goofy,PARROT
35310,Boo,FISH
35316,Nurja,DOG
35323,Saba,CAT
35329,Drops,FISH
35332,Benji,CAT
35336,Snoopy,FISH
35346,Staflik,DOG
35353,Odie,FISH
35360,Barney,PARROT
35363,Helmut,FISH
35365,Fala,CAT
35374,Rocky,FISH
35380,Amber,PARROT
35390,Ren,FISH
35395,Toto,CAT
35408,Fafik,PARROT
35409,Micka,FISH
35417,Śliniak,PARROT
35417,Tajson,FISH
35418,Huckelberry,CAT
35440,Eddie,DOG
35448,Hektor,PARROT
35454,Atan,PARROT
35457,,FISH
35462,Barney,FISH
35463,Piorun,PARROT
35479,Drops,CAT
35482,Astro,DOG
35487,Snupppy,FISH
35490,Tajson,CAT
35516,Bambi,FISH
35527,Astro,PARROT
35537,Bambi,DOG
35543,Odie,CAT
35560,,DOG
35568,Beethoven,FISH
35573,Kibic,CAT
35576,Eden,PARROT
35595,Koda,DOG
35598,Bruiser,FISH
35600,Boo,PARROT
35618,Toto,CAT
35618,Zora,DOG
35628,Soccer,PARROT
35641,Piorun,PARROT
35652,Bąbel,PARROT
35652,Droopy,FISH
35677,Balto,PARROT
35689,Piorun,CAT
35690,Snoopy,DOG
